# Extracted from Russian Wiktionary/Kaikki; review before redistribution.
находъ	нападение	
находящій	находящий	
находящійся	находящийся	
нахожии	пришлый	
нахтєрьманꙑи	сделанный из кожи мездрой наружу	
национальной	вариант национальный	
начавшій	начавший	
началобꙑтьнꙑи	исконный	
началородитєль	родоначальник	
началословьць	описатель древненостец	
начальникъ	начальник	
начальной	вариант начальный	
начальствовавшій	начальствовавший	
начальствующій	начальствующий	
начаꙗти	ожидать	
начертаніе	начертание	
начинаниѥ	начинание	
начинати	начинать	
начинаючи	дееприч. от начинать	
начиновати	зачинать	
начрьтаниѥ	рисунок	
начрьтати	начертить	
начѧло	начало	
начѧльникъ	вождь	
начѧти	начать	
начѧтиѥ	начинание	
начѧтъкъ	начало	
нашарити	изобразить	
нашедшей	вариант нашедшій	
нашедшій	нашедший	
нашивъка	параллельные полосы на груди у верхних одежд	
нашьва	нашивка	
нашьскꙑ	по-нашему	
нашьскꙑи	свойственный нам	
нашьствиѥ	нашествие	
нашьствовати	всходить	
наѣздити	найти	
наѩти	нанять	
Наѳанаилъ	Нафанаил	
наѹмовъ	Наумов	
наѹстити	научить	
наѹстити	подстрекнуть	
наѹстъ	способный	
наѹсъ	с едва пробивающимися усами	
наѹчати	учить	
наѹчити	научить	
наѹчєниѥ	наставление	
наꙁарєтъ	Назарет	
наꙁирати	выслеживать	
наꙁьрѣти	выследить	
наꙋзотворьць	чародей	
небесной	вариант небесный	
неблагожелательной	вариант неблагожелательный	
небрегущей	вариант небрегущій	
небрегущій	небрегущий	
неверующій	неверующий	
невидной	вариант невидный	
невозвратимой	вариант невозвратимый	
невоздержаніе	невоздержание	
невразумительной	вариант невразумительный	
невѣрный	неверный	
невѣріе	неверие	
невѣста	невеста	
неглубокій	неглубокий	
негодованіе	негодование	
недовѣдѣти	не понимать	
недостававшій	недостававший	
недостатокъ	недостаток	
недоумѣніе	недоумение	
недѣля	неделя (во всех значениях)	
неж	вариант неже	
неже	чем	
незавидной	вариант незавидный	
незнающей	вариант незнающій	
незнающій	незнающий	
неимущій	неимущий	
неистовой	вариант неистовый	
нейтральной	вариант нейтральный	
некрѣпкій	некрепкий	
немедленной	вариант немедленный	
немерцающій	немерцающий	
ненавидящій	ненавидящий	
ненавидѣти	ненавидеть	
ненависть	отсутствие любви	
ненастной	вариант ненастный	
необрѣзаніе	необрезание	
неосмотрительной	вариант неосмотрительный	
непарной	вариант непарный	
непогибающій	непогибающий	
неподобающій	неподобающий	
непокоривый	непокорный	
непорочной	вариант непорочный	
непослушаніе	непослушание	
непослушной	вариант непослушный	
непочтительной	вариант непочтительный	
неправильной	вариант неправильный	
непревратной	вариант непревратный	
непреодолимой	вариант непреодолимый	
непростимой	вариант непростимый	
нерадити	пренебрегать	
нерестъ	время метания икры для рыб	
несвѣдущій	несведущий	
нести	нести	
несучи	дееприч. от нести	
несучись	дееприч. от нестись	
несуществующій	несуществующий	
несущій	несущий	
несущійся	несущийся	
несчастіе	несчастие	
несяй	несущий	
нетлѣніе	нетление	
нетрудящійся	нетрудящийся	
неувядающій	неувядающий	
неугасающій	неугасающий	
нечествовавшій	нечествовавший	
нечестивецъ	нечестивец	
нечестіе	нечестие	
нечетной	вариант нечетный	
нечистой	вариант нечистый	
ниварь	земледелец	
нижней	вариант нижній	
нижній	нижний	
низати	пронизывать	
низвергающійся	низвергающийся	
низвлачити	тащить вниз	
низвѣсити	свесить	
низина	низкое место	
низложити	низвергнуть	
низменной	вариант низменный	
низовьць	житель Низовья	
низота	низкое положение	
низринꙋти	сбросить	
низшей	вариант низшій	
низшій	низший	
низъ	место, находящееся ниже других	
низъ	внизу	
низъ	вниз	
низъводити	сводить	
низъходити	сходить	
низъхождєниѥ	спуск	
низѣти	падать	
низѹ	внизу	
низѹ	вниз	
никакожє	никак, совсем не	
никаможє	никуда	
никнꙋти	опускаться	
никогдажє	никогда	
николаи	Николай	
николи	никогда	
николижє	никогда	
никомидиискъ	Никомедии	
никонъ	Никон	
никоторꙑи	никакой	
никотєрꙑи	никакой	
никъгдꙑ	никогда	
никъдє	нигде	
никъдєжє	нигде	
никъто	никто	
никътожє	никто	
никъчина	ничто	
никєискъ	никейский	
нискочити	соскочить вниз	
ниспаденіе	ниспадение	
ниспосълати	ниспослать	
ниспосꙑлати	насылать	
нисходити	сходить	
нисходящій	нисходящий	
нитеобразной	вариант нитеобразный	
нитъка	нитка	
нить	нить	
ницати	возникать	
ниць	распростёртый на земле	
ничесоже	ничего	
нишанъ	печать	
нищей	вариант нищій	
нищии	нищий	
нищь	нищий	
нищєлюбиѥ	любовь к бедным	
нищєлюбьць	любящий бедных	
нищєта	нищета	
нищій	нищий	
ниꙁити	унижать	
ниꙁко	низко	
ниꙁъбити	низвергнуть	
ниꙁъводити	низводить	
ниꙁъврѣшти	низвергнуть	
ниꙁъвєсти	низвести	
ниꙁъвѣсити	спустить	
ниꙁъкъ	низкий	
ниꙁъложити	низвергнуть	
ниꙁъпасти	упасть	
ниꙁъринѫти	низвергнуть	
ниꙁъходити	сходить	
ниꙁъхождєниѥ	спуск	
новакъ	новик	
новина	новизна	
ново	недавно	
новобрачной	вариант новобрачный	
нововведеніе	нововведение	
нововѣрьникъ	иноверец	
новодѣль	новая борть	
новодѣльнꙑи	прилагательное от новодѣль	
новой	вариант новый	
новолуніе	новолуние	
новолѣпьнъ	прекрасный и новый	
новомодной	вариант новомодный	
новопристѫпивъ	послушник	
новорасль	свежая ветвь	
новорожденной	вариант новорожденный	
новорождєнъ	новорождённый	
новостный	вариант новостной	
новъ	новый	
Новъгородъ	Новгород	
новь	новолуние	
новѣ	недавно	
новꙑи	недавний	
нога	анат. нога	
ногъть	ноготь	
ножь	нож	
ножька	уменьшительное от нога	
ножьнъ	ножной	
ноздрь	ноздря	
нольна	вплоть	
номоканонъ	собрание канонов и государственных постановлений, относящихся к церкви	
номосъ	закон	
норица	норка	
норовити	делать послабление	
норовъ	обычай	
норьць	водолаз	
носатой	вариант носатый	
носившій	носивший	
носившійся	носившийся	
носити	носить	
ность	ноздря	
носъ	нос	
носъ	анат. нос	
носяй	церк.-слав. носящий	
носящій	носящий	
нотарь	прислужник	
ночь	ночь	
ночьнꙑи	ночной	
ночьствовати	проводить ночь	
ночємьржа	ночной мороз	
ношть	ночь вариант нощь	
ношєниѥ	ношение	
нощь	ночь	
нощьнъ	ночной	
ноꙁдри	ноздри	
нравъ	нрав	
нуждающійся	нуждающийся	
нъ	но	
нынѣ	ныне	
нынѣ	теперь, ныне	
нынѣчѹ	теперь, ныне	
нынѣшній	нынешний	
нь	ни	
Нью-Іоркъ	Нью-Йорк	
нюже	которую	
нєблагъ	недобрый	
нєблюдомѣ	без присмотра	
нєбо	видимое небо	
нєбо	небо	
нєбогъ	убогий	
нєбрѣжєниѥ	небрежность	
нєбрѣщи	пренебрегать	
нєбєсьнъ	небесный	
нєбєсьскъ	небесный	
нєбꙑтиѥ	небытие	
нєвидимо	невидимо, незримо	
нєвидимѣ	невидимо, незримо	
нєвидимꙑи	невидимый	
нєвидомъ	незримый	
нєвидѣниѥ	слепота	
нєвидѧ	невидящий	
нєвиноватꙑи	невинный	
нєводичь	рыбак	
нєводъ	большая рыболовная сеть	
нєводъ	невод	
нєвольнъ	невольный	
нєволѧ	нечаянность	
нєволꙗ	принуждение	
нєврѣдимꙑи	целый	
нєврѣдьно	без вреда	
нєврѣдьнꙑи	невредимый	
нєврѣжєнꙑи	невредимый	
нєвъзбранимꙑи	не запрещенный	
нєвъмѣнимꙑи	не ценящий себя	
нєвъмѣстимꙑи	непостижимый	
нєвьнꙑи	полевой	
нєвєрємѧ	несчастье	
нєвѣгласъ	невежда	
нєвѣголосъ	невежда	
нєвѣдомъ	непознаваемый	
нєвѣдѣниѥ	неведение	
нєвѣдѣти	не знать	
нєвѣждьствиѥ	незнание	
нєвѣждьство	неведение	
нєвѣигласъ	невежда	
нєвѣриѥ	неверие	
нєвѣрьствиѥ	неверие	
нєвѣрьство	неверие	
нєвѣста	невеста	
нєвѣста	невестка, сноха	
нєвѣстити	приводить невесту	
нєвѣстъка	сноха	
нєвѣстьникъ	жених	
нєвꙑкнꙋти	быть неспособным к учению	
нєгасимꙑи	неугасаемый	
нєглаголаниѥ	немота	
нєгодити	не нравиться	
нєгодовати	негодовать	
нєгодѣ	неугодно	
нєгъ	нежели	
нєгъли	может быть	
нєдалєчє	недалеко	
нєдалєчє	вскоре	
нєдвижимъ	неподвижный	
нєдвижимꙑи	неподвижный	
нєдоборъ	неполный сбор	
нєдобрѣ	нехорошо	
нєдовѣдѣти	не понимать	
нєдокърмка	недостаточный корм	
нєдомѣрокъ	не содержащий обычной меры	
нєдомꙑслимꙑи	непостижимый	
нєдомꙑшлꙗти сѧ	не помышлять	
нєдопостижимꙑи	непостижимый	
нєдоскокъ	музыкальный знак	
нєдоставати	недоставать	
нєдостатъкъ	недостаток	
нєдостижимꙑи	непостижимый	
нєдостоино	не по достоинству	
нєдостоино	недостойно	
нєдостоинѣ	не по правилу	
нєдоѹмѣниѥ	недоумение	
нєдоѹмѣти	не понимать	
нєдѣльнъ	воскресный	
нєдѣльнꙑи	воскресный	
нєдѣлѧ	доход по должности недельщика	
нєдѣлꙗ	воскресенье	
нєдѣлꙗ	неделя	
нєдѫгъ	недуг	
нєдѫживъ	больной	
нєдѫжьникъ	больной	
нєжидъ	материя	
нєзавидьно	независтливо	
нєзазоримꙑи	безупречный	
нєзазьримꙑи	безупречный	
нєзамѹдьно	непрерывно	
нєзаходимꙑи	вечный	
нєзълобиѥ	кротость	
нєизглаголаньно	невыразимо	
нєиздрєчєньникъ	неизъяснимое существо	
нєиздрєчєньно	невыразимо (словами)	
нєизмолимꙑи	неумолимый	
нєизмѣнимꙑи	неизменный	
нєизмѣньно	без изменений	
нєизмѣньнѣ	без изменения	
нєизмѣримꙑи	безмерный	
нєизрєчєньно	таинственно	
нєизрєчєньнѣ	таинственно	
нєимꙑи	неимущий	
нєислѣдимъ	непостижимый	
нєислѣдимꙑи	неисследимый	
нєислѣдьнъ	непостижимый	
нєисповѣдимꙑи	невыразимый	
нєистлимꙑи	невредимый	
нєистовъ	неистовый	
нєистръгномъ	неисторжимый	
нєистъщимꙑи	неистощимый	
нєистьлѣниѥ	нетленность	
нєисцѣлимꙑи	неутолимый	
нєиꙁмѣньнъ	неизменный	
нєключимъ	непригодный	
нєключимꙑи	негодный	
нєкротимꙑи	неукротимый	
нєкънижьникъ	неучёный человек	
нєкъчина	ничтожный	
нєлицємѣрьно	искренне	
нєлнꙑ	до тех пор, пока	
нєлюбъка	неудовольствие	
нєлюбꙑи	неприятный	
нєлѣпо	некрасиво	
нєлѣпо	нелепо	
нєлѣпѣ	небрежно	
нємилостивъ	немилосердный	
нємилостивꙑи	немилосердный	
нємилосьрдꙑи	бессердечный	
нємилꙑи	непривлекательный	
нємиръ	вражда	
нємлъчьно	неумолчно	
нємокрꙑи	сухой	
нємрачьнъ	немеркнущий	
нємъвєниѥ	нечистота	
нємълви	не только	
нємъногꙑи	небольшой	
нємѣримꙑи	неизмеримый	
нємѣрьнꙑи	неизмеримый	
нємꙋдрꙑи	неразумный	
нєнавидѣниѥ	ненависть	
нєнавидѣти	ненавидеть	
нєнавидѧ	ненавидящий	
нєнависть	ненависть	
нєнавистьникъ	ненавистник	
нєнадѣимꙑи	непредвиденный	
нєоборимꙑи	непреодолимый	
нєобратимꙑи	не обратившийся	
нєодъждимꙑи	не орошаемый дождем	
нєодьржимꙑи	невыполнимый	
нєомѣримꙑи	не имеющий меры	
нєопалимꙑи	несгорающий	
нєописаньно	непостижимо	
нєоскꙋдьно	постоянно	
нєоскꙋдьнѣ	без оскудения	
нєостꙋпьно	постоянно	
нєостꙋпьнѣ	постоянно	
нєосѧжимꙑи	неосязаемый	
нєосѫждєнъ	неподсудный	
нєосѫждєньно	неподсудно	
нєотєсанꙑи	нетёсанный	
нєочаꙗлꙑи	не отчаивающийся	
нєплищєваниѥ	тишина	
нєплодьнъ	неплодный	
нєпобѣдимꙑи	неодолимый	
нєповрѣдимꙑи	невредимый	
нєпоглѹмьно	непоколебимо, стойко	
нєпогонѥниѥ	прощение	
нєподвижимꙑи	неизменный	
нєподобьникъ	безбожник	
нєподобьно	не так, как следует	
нєподобьнѣ	недостойно	
нєподобьнѣ	безбожно	
нєпокорьнъ	непокорный	
нєпокорѥниѥ	непокорность	
нєпокровъ	неуступчивость	
нєпомьнимꙑи	преданный забвению	
нєпоносимꙑи	невыносимый	
нєпорочьнѣ	безупречно	
нєпословица	несогласие	
нєпослѹшьливъ	непослушный	
нєпоспѣшьнъ	напрасный	
нєпостижимꙑи	недоступный разумению	
нєпостоимꙑи	неспокойный	
нєпостраданьнъ	не пострадавший	
нєпосѧгꙑи	безбрачный	
нєпосѧжимꙑи	неосязаемый	
нєпотопимꙑи	безопасный	
нєпотрѣбꙑи	коварный	
нєпошьлꙑи	неисконный	
нєправьда	неправда	
нєправьдивъ	несправедливый	
нєправьдосътворѥниѥ	совершение несправедливых поступков	
нєправьдьникъ	неправедный человек	
нєправьдьнѣ	несправедливо, неправедно	
нєправꙑи	несправедливый	
нєприкосновєнъ	неприкосновенный	
нєпричѧстьникъ	непричастный человек	
нєприꙗꙁнь	зло	
нєприꙗꙁньскъ	дьявольский	
нєпроходимъ	непроходимый	
нєпроходимꙑи	непроходимый	
нєпрѣидомъ	необъятный	
нєпрѣклоньнъ	непреклонный	
нєпрѣложєниѥ	непреклонность	
нєпрѣмѣнимꙑи	неизменный	
нєпрѣмѣньно	неизменно	
нєпрѣмѣньнѣ	неизменно	
нєпрѣподобьнѣ	безбожно	
нєпрѣпьривъ	неправдоподобный	
нєпрѣрѣжимꙑи	неизменный	
нєпрѣстаньно	непрестанно	
нєпрѣтьрпимꙑи	нестерпимый	
нєпрѣꙁорьство	скромность	
нєпьщєваниѥ	отговорка	
нєпьщєвати	опасаться	
нєраздѣлимꙑи	нераздельный	
нєразоримꙑи	невредимый	
нєразрѣшимꙑи	неразрывный	
нєразрѹшимꙑи	невредимый	
нєразѹмиѥ	неразумность	
нєразѹмьнѣ	неразумно	
нєраꙁдрѣшимъ	нерасторжимый	
нєраꙁдѣльнъ	нераздельный	
нєраꙁоримъ	неистребимый	
нєраꙁѹмивъ	неразумный	
нєраꙁѹмьливъ	непонятливый	
нєродъ	беспечность	
нєродьно	беспечно, небрежно	
нєрожєниѥ	нерадение	
нєроспашька	неисполнение обязанности распахать землю	
нєрѣшимꙑи	неразрывный	
нєрѹшимꙑи	неразрушимый	
нєрꙋкоположєнꙑи	не имеющий рукоположения	
нєрꙋкосѣчєнꙑи	иссеченный без помощи рук	
нєрꙋкотворєнꙑи	созданный не человеческими руками	
нєсила	слабость	
нєскорꙑи	медленный	
нєсти	нести	
нєстрашимꙑи	неустрашимый	
нєстроѥниѥ	смятение	
нєстєра	племянница	
нєсъвѣдомъ	непонятный	
нєсъвѣщаниѥ	беспомощность	
нєсъгонимъ	непостижимый	
нєсъказаньно	непостижимо	
нєсъмотримꙑи	невиданный	
нєсъмѣжимꙑи	бессонный	
нєсъмѣрьнꙑи	неизмеримый	
нєсъмѣсимꙑи	несоединяемый	
нєсъмѣсьно	не смешиваясь, не сливаясь	
нєсъмꙑсльно	неразумно	
нєсъмꙑсльнѣ	неразумно	
нєсъмꙑшлѥниѥ	неразумие	
нєсъповѣдомъ	несказанный	
нєсъпонъ	беспрепятственность	
нєсътворѥниѥ	неисполнение	
нєсътрьпимъ	нестерпимый	
нєсътрьпѣнъ	нестерпимый	
нєсътьрпимꙑи	нестерпимый	
нєсѣкомъ	твердый	
нєсꙋдимꙑи	несудимый (о грамоте)	
нєтворъ	непритворность	
нєтвьрдꙑи	непрочный	
нєтии	племянник	
нєтрѣбꙑи	негодный	
нєтьлимꙑи	нетленный	
нєтьлѣниѥ	нетленность	
нєтьлѣньнъ	нетленный	
нєтьрпимꙑи	нестерпимый	
нєтѧгъ	ленивый	
нєфть	горное минеральное масло	
нєхвалимꙑи	недостойный похвалы	
нєхотимꙑи	невольный	
нєхранимꙑи	неохраняемый	
нєхꙋдогꙑи	неискусный	
нєхꙑтрꙑи	бесхитростный	
нєчаи	сомнение	
нєчаꙗниѥ	отчаяние	
нєчловѣколюбиѥ	отсутствие человеколюбия	
нєчловѣчьскъ	бесчеловечно	
нєчьстивъ	нечестивый	
нєчьстиѥ	нечестивость	
нєчьсть	нечестивость	
нєчьстьнѣ	безбожно, нечестиво	
нєчѹвьствиѥ	невосприимчивость	
нєѣдєниѥ	отсутствие пищи	
нєѹбожьно	безбедно	
нєѹврѣдити	бесчестить	
нєѹгасимꙑи	неугасающий	
нєѹдобь	неудобно, с трудом, трудно	
нєѹдьржимꙑи	неудержимый	
нєѹкротимꙑи	свирепый	
нєѹмолимꙑи	неумолимый	
нєѹподарѥниѥ	неблагодарность	
нєѹстроимꙑи	беспорядочный	
нєѹтомимꙑи	нечистый	
нєѹтѣшимꙑи	неутешный	
нєꙁавидьливъ	независтливый	
нєꙁавидьно	независтливо	
нєꙁаꙁорьнъ	безукоризненный	
нєꙁълобивъ	безвинный	
нєꙗвѣръ	неверящий	
нєꙗдєниѥ	голод	
нѣжно	нежно	
нѣжность	нежность	
нѣкако	как-нибудь, как-то	
нѣкогда	когда-то, когда-нибудь, однажды	
нѣколи	однажды, когда-то	
нѣколико	авось	
нѣкоторый	некоторый	
нѣкоторꙑи	кто-нибудь	
нѣкотєрꙑи	некоторый	
нѣкъдє	где-то	
нѣмецъ	немец (в разн. знач.)	
нѣмованиѥ	лепет	
нѣмовати	лепетать	
нѣмовати	говорить косноязычно	
нѣмой	немой	
нѣморѣчивꙑи	неясно говорящий	
нѣмость	немота	
нѣмота	неясность (речи)	
нѣмъ	немой	
нѣмъка	крюковой знак	
нѣмый	немой	
нѣмьць	человек, говорящий непонятно	
нѣмьчинъ	немец	
нѣмьчьскꙑи	германский	
нѣмꙑи	лишённый способности говорить	
нѧтва	плен	
нѫдити	угнетать	
нѫдьма	насильно, по принуждению	
нѫдьми	по принуждению	
нѫжда	необходимость	
нѹдити	принуждать	
нѹдитєль	неотступный	
нѹждьникъ	насильник	
нѹжьнѣ	стремительно	
нѹта	крупный рогатый скот	
нꙑи	паруса	
нꙑнѣ	ныне	
нꙑнѣча	теперь	
нꙑнꙗ	ныне	
нꙑраи	столп	
нꙑривꙑи	сердитый	
нꙑрищє	логовище	
нꙑръ	столп	
нꙑти	печалиться	
нꙗдро	пазуха	
оба	двое	
обаавьникъ	чародей	
обаальствоватисѧ	исцелиться	
обава	заклинание	
обавати	заклинать	
обавити	заклять	
обавити	объявить	
обавити	явить	
обавлєниѥ	явление	
обавлѥниѥ	явление	
обавьникъ	лекарство	
обавьникъ	колдун	
обагърити	оросить кровью	
обада	клевета	
обадити	обвинить	
обадити	обвинить (ложно)	
обадитєль	клеветник	
обадьливꙑи	клеветник	
обадьникъ	клеветник	
обажати	оклеветать	
обаждєниѥ	клевета	
обажити	оклеветать	
обажєниѥ	клевета	
обалъкати	взалкать	
обальникъ	заклинатель	
обаньникъ	заклинатель	
обачє	однако	
обачє	ведь	
обаꙗньникъ	заклинатель	
обвився	дееприч. от обвиться	
обвиненіе	обвинение	
обвиняючи	дееприч. от обвинять	
обвиняющій	обвиняющий	
обвислой	вариант обвислый	
обезпокоився	дееприч. от обезпокоиться	
обезпокоиться	вариант обеспокоиться	
оберегавшій	оберегавший	
оберегательной	вариант оберегательный	
обида	оскорбление	
обида	обида	
обидливой	вариант обидливый	
обидчивой	вариант обидчивый	
обидьливъ	причиняющий вред	
обидяй	обидящий	
обидѣти	обижать	
обидѣти	обидеть	
обижающій	обижающий	
обилиѥ	обилие	
обило	вокруг	
обило	в изобилии, обильно	
обиловати	изобиловать	
обилъ	обильный	
обиль	хлеб на корню	
обиль	обильно	
обильнъ	обильный	
обильнѣ	обильно	
обильнꙑи	обильный	
обильствовати	быть в изобилии	
обиліе	обилие	
обилѣ	в изобилии	
обилꙑи	обильный	
обимати	окружать	
обимо	вокруг	
обинити	обвинить	
обиновати	окружать	
обиновати сѧ	лицеприятствовать	
обинꙋти	обойти	
обирати	собирать	
обираючи	дееприч. от обирать	
обирающій	обирающий	
обирокъ	остаток	
обирь	шёлковая ткань	
обисиꙗти	сиять вокруг	
обискати	ощупать	
обистꙋпати	окружать	
обистꙋпити	окружить	
обитавшій	обитавший	
обитавый	обитавший	
обитаніе	обитание	
обитати	жить	
обитати	обитать	
обитающій	обитающий	
обити	обломать	
обити	обвить	
обитовати	обитать	
обитьць	переселенец	
обитєкати	обходить	
обитєль	дом	
обитѣвати	вмешаться	
обиходити	обходить	
обиходъ	правило	
обихꙑщати	захватывать	
облава	военный отряд	
облагати	покрывать	
облагати	окружать	
облаговонити	наполнить благовонием	
облагодатити	ниспослать благодать	
облагодѣтельствовавшій	облагодетельствовавший	
облагъ	мешок	
обладаниѥ	обладание	
обладаніе	обладание	
обладати	владеть	
обладати	обладать	
обладающій	обладающий	
облажати	прославлять	
облажєникъ	святой	
облажєниѥ	блаженство	
облажєнъ	блаженный	
облазивꙑи	надменный	
облазнь	ошибка	
облазовати	кичиться	
облазьство	несмышлённость	
облакати	одевать	
облакъ	облако	
областинъ	подчинённый	
область	власть	
областьно	решительно, властно	
облачати	одевать	
облачати	окутывать	
облаченіе	облачение	
облачити	одевать	
облачной	вариант облачный	
облачьнъ	облачный	
облачьць	облачко	
облашь	мирянин	
облашьскъ	мирской	
облегченіе	облегчение	
обливати	орошать	
обливати	обливать	
облизати	облизывать	
обликовати	ликовать	
облинꙋти	оплешиветь	
облистаниѥ	блеск	
облистати	блистать	
облистовати	осиять	
облиховати	лишить	
обличати	делать известным	
обличати	обличать	
обличающій	обличающий	
обличеніе	обличение	
обличити	обличить	
обличиѥ	вид	
обличь	вид	
обличьникъ	обличитель	
обличьность	лицо	
обличєвати	обличить	
обличєниѥ	обвинение	
облишити	лишить	
облишьствовати	быть неумеренным	
облиꙁати	облизывать	
облобꙑзати	поцеловать	
облогъ	обруч	
обложити	обставить	
обложити	обложить	
обломити	сокрушить	
облъгати	оклеветать	
обльвати сѧ	испачкаться рвотой	
обльгъчати	облегчать	
обльгъчати	облегчить	
обльгъчити	облегчить	
обльжати	облегчать	
обльживати	облегчать	
обльжити	облегчить	
обльскати	обольщать	
обльстити	обмануть	
обльстити	поймать в ловушку	
обльсть	обман	
облюбити	облюбовать	
облюбити	возлюбить	
облюдати	опровергать	
облєжати	окружать	
облєчи	осадить	
облєшти	облечь	
облѣдѣти	побледнеть	
облѣжати	помрачать	
облѣждати	делать бледным	
облѣнити сѧ	облениться	
облѧкъ	отворот рукава	
облꙋдословити	опорочить	
облꙑгати	обвинять ложно	
облꙑгати	обвинять	
обмазывавшій	обмазывавший	
обмазывающій	обмазывающий	
обмакнувшій	обмакнувший	
обманывающій	обманывающий	
обмираючи	дееприч. от обмирать	
обмываючи	дееприч. от обмывать	
обнавлꙗти	возрождать	
обнажавшій	обнажавший	
обнажающій	обнажающий	
обнажити	обнажить	
обнажєниѥ	нагота	
обнаруженіе	обнаружение	
обнаружившійся	обнаружившийся	
обнимающій	обнимающий	
обнищати	обнищать	
обновити	возобновить	
обновленіе	обновление	
обновлѥниѥ	возрождение	
обносити	обносить	
обнощьница	всенощная	
обогатившійся	обогатившийся	
обогатити	умножить	
обогатити	обогатить	
обогатѣти	разбогатеть	
обогащати	приносить богатство	
ободвьриѥ	дверная притолока	
ободрати	порвать одежду	
ободъ	кольцо	
обожати	боготворить	
обожженіе	обожжение	
обожити	приблизить к Богу	
обожєниѥ	обоготворение	
обозной	вариант обозный	
обозрѣвся	дееприч. от обозрѣться	
обозрѣніе	обозрение	
обозрѣть	обозреть	
обозрѣться	обозреться	
обозъ	дощатый подвижной городок	
обозъ	обоз	
обоимати	лишить имущества	
оболачати	одевать	
оболокъ	облако	
оболость	область	
оболочати	покрывать	
оболочи	одеть кого-либо во что-либо	
оболочити	одеть	
оболочєниѥ	одевание	
оболъгати	оклеветать	
обольстити	обмануть	
обольщающій	обольщающий	
обольщеніе	обольщение	
обонятельной	вариант обонятельный	
обонꙗти	обонять	
оборачиваючись	дееприч. от оборачиваться	
оборити	снести	
оборонити	защитить	
оборотной	вариант оборотный	
оборотьнъка	род плотницкого бурава	
обослався	дееприч. от обослаться	
обослаться	обменяться посланиями	
обострꙗти	возбуждать	
обосълати	подать весть через посланного	
обочиѥ	висок	
обоюдной	вариант обоюдный	
обоюдѣ	одинаково	
обоюдѹострꙑи	острый с обеих сторон	
обоѭдѹ	по обеим сторонам	
обоꙗко	в обоих случаях	
обрабатывающій	обрабатывающий	
обравьнивати	сглаживать неровности	
обрадованиѥ	радость	
обрадовати	приветствовать	
обрадовати	обрадовать	
ображати	изображать	
образина	изображение лица	
образити	изобразить	
образовавшій	образовавший	
образованіе	образование	
образовати	изображать	
образовати	создавать	
образоломитєль	иконоборец	
образописьць	исконописец	
образъ	вид	
образъ	образ	
образьствовати	изображать	
образьць	круглая или продолговатая бляха	
обранѣти	бранить	
обрати	избрать, (выделить) выбрать	
обратився	дееприч. от обратиться	
обратившій	обративший	
обратившійся	обратившийся	
обратити	обернуть, обратить	
обратной	вариант обратный	
обратъ	столб	
обращавшійся	обращавшийся	
обращати	поворачивать	
обращати	обращать	
обращаючи	дееприч. от обращать	
обращающійся	обращающийся	
обращаяй	церк.-слав. обращающий	
обращеніе	обращение	
обращєниѥ	изменение	
обраꙁити	уподобить	
обраꙁъ	образ	
обрисати	отирать	
обристати	устремляться	
обрити	стричь	
обрити	окружить рвом	
обровнати	устроить	
обровъ	ров	
оброжєниѥ	препятствие	
оброкъ	назначение	
обронити	уронить	
обросити	оросить	
обрости	порасти	
обростити	отпустить длинные волосы	
оброчити	определять оброк	
оброчной	вариант оброчный	
обрушившійся	обрушившийся	
обръжавѣти	заржаветь	
обръждавѣти	заржаветь	
обръпътити	обмануть	
обръснꙋти	обрезать	
обръшати	совершать	
обрывистой	вариант обрывистый	
обрѣзавшій	обрезавший	
обрѣзаниѥ	обрезание	
обрѣзаніе	обрезание	
обрѣзати	отрезать	
обрѣзати	обрезать	
обрѣзгати	гнушаться	
обрѣзовати	совершать обряд обрезания	
обрѣзывающійся	обрезывающийся	
обрѣмєнити	обременить	
обрѣмєновати	отягчать	
обрѣсти	обрести	
обрѣтати	находить	
обрѣтать	обретать	
обрѣтатєль	тот, кто что-то устраивает	
обрѣтаючи	дееприч. от обрѣтать	
обрѣтовати	получать прибыль	
обрѣтословьствовати	измышлять	
обрѣтєльникъ	тот, кто страивает	
обрѣꙁаниѥ	обрезание	
обрѣꙁати	обрезать	
обрѧдити	устроить	
обрѧдъ	ряд	
обрѧщати	находить	
обрѧщьникъ	приобретший	
обрѫчити	поручиться	
обрѹбати	снаряжать	
обрѹгати	поругать	
обрѹговати	осмеивать	
обрѹшити	оборвать	
обрꙋбати	снаряжать	
обрꙋбити	отрубить	
обрꙋчити	схватить	
обрꙋчь	запястье	
обрꙑсати	очищать	
обрꙑсовати	обтирать	
обрꙑти	обрыть	
обстоятельной	вариант обстоятельный	
обсылаючись	дееприч. от обсылаться	
обуваючись	дееприч. от обуваться	
обуздывающій	обуздывающий	
обучаючись	дееприч. от обучаться	
обучився	дееприч. от обучиться	
обходительной	вариант обходительный	
обходящій	обходящий	
обширной	вариант обширный	
общающійся	общающийся	
общеніе	общение	
объварити	сварить	
объвинити	признать виновным	
объводъ	межа	
объвъдовѣвати	овдовевать	
объвъходити	входить	
объвьртꙑвати	обёртывать	
объвєсти	окружить	
объвѣшивати	навешивать	
объглѧдати	смотреть вокруг	
объговаривати	наговаривать	
объговорити	переговорить	
объговоръ	наговор	
объгърновати	обнимать	
объдарити	одарить	
объдо	одежда	
объдьржати	охватывать	
